prev_token,next_token,prev_len,next_len,is_digit_before,label
əlçatandır,,10,0,0,0
əlçatandır,,10,0,0,0
prosedurdur,,11,0,0,0
edilir,,6,0,0,0
lazımdır,,8,0,0,0
sima,az,4,2,0,0
mümkündür,,9,0,0,0
dır,,3,0,0,0
endirir,,7,0,0,0
sürətlənir,,10,0,0,0
səviyyədə,,9,0,0,0
,,0,0,0,0
,,0,0,0,0
yönəlib,,7,0,0,0
tutulur,,7,0,0,0
istifadədədir,,13,0,0,0
edir,,4,0,0,0
edilir,,6,0,0,0
veriləcək,,9,0,0,0
istəyir,,7,0,0,0
çevirməkdir,,11,0,0,0
görünür,,7,0,0,0
malikdir,,8,0,0,0
olacağıq,,8,0,0,0
keçirilib,,9,0,0,0
ediblər,,7,0,0,0
bildirib,,8,0,0,0
keçirildi,,9,0,0,0
idi,,3,0,0,0
bildirib,,8,0,0,0
xatırladıb,,10,0,0,0
olunmuşdu,,9,0,0,0
verib,,5,0,0,0
ediblər,,7,0,0,0
bildirib,,8,0,0,0
edib,,4,0,0,0
izləyiblər,,10,0,0,0
ediblər,,7,0,0,0
murad,,5,0,0,0
ediblər,,7,0,0,0
səsləndirilib,,13,0,0,0
çatıb,,5,0,0,0
olub,,4,0,0,0
seçilib,,7,0,0,0
olub,,4,0,0,0
nikolayeviçdir,,14,0,0,0
edilib,,6,0,0,0
edilib,,6,0,0,0
başlanıb,,8,0,0,0
edilib,,6,0,0,0
b,həsənovun,1,9,0,0
götürülüb,,9,0,0,0
,,0,0,1,0
,,0,0,1,0
seçilib,,7,0,0,0
etdirilir,,9,0,0,0
qiymətləndirib,,14,0,0,0
deyib,,5,0,0,0
edib,,4,0,0,0
edilib,,6,0,0,0
baxılır,,7,0,0,0
gətirilib,,9,0,0,0
,,0,0,1,0
,,0,0,1,0
məlumdur,,8,0,0,0
etmişdi,,7,0,0,0
edir,,4,0,0,0
bildirib,,8,0,0,0
qalır,,5,0,0,0
çalışacaqlar,,12,0,0,0
edir,,4,0,0,0
edib,,4,0,0,0
minnətdardır,,12,0,0,0
bildirib,,8,0,0,0
çalışırlar,,10,0,0,0
niyyətindədir,,13,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
hazırlayıb,,10,0,0,0
bayramovdur,,11,0,0,0
toplayıb,,8,0,0,0
cəmləşdirib,,11,0,0,0
agentliyidir,,12,0,0,0
sayıblar,,8,0,0,0
hazırdır,,8,0,0,0
bilər,,5,0,0,0
edirik,,6,0,0,0
qoşulublar,,10,0,0,0
,,0,0,0,0
bilməz,,6,0,0,0
işidir,,6,0,0,0
məsələmizdir,,12,0,0,0
,,0,0,0,0
başlayıb,,8,0,0,0
başlayıb,,8,0,0,0
olub,,4,0,0,0
düzülüb,,7,0,0,0
qarşılayıb,,10,0,0,0
verib,,5,0,0,0
səsləndirilib,,13,0,0,0
olunub,,6,0,0,0
keçib,,5,0,0,0
çəkdiriblər,,11,0,0,0
aparıb,,6,0,0,0
s,,1,0,0,0
aparılıb,,8,0,0,0
edilib,,6,0,0,0
edilib,,6,0,0,0
imzalayıblar,,12,0,0,0
imzalanıb,,9,0,0,0
yetirəcək,,9,0,0,0
edəcək,,6,0,0,0
çalışır,,7,0,0,0
hədəfləyir,,10,0,0,0
yönəldilib,,10,0,0,0
qiymətləndirib,,14,0,0,0
edib,,4,0,0,0
deyib,,5,0,0,0
,,0,0,0,0
deyib,,5,0,0,0
edib,,4,0,0,0
götürülüb,,9,0,0,0
bildirilib,,10,0,0,0
aparılır,,8,0,0,0
müsahibəsi,,10,0,0,0
tutub,,5,0,0,0
keçir,,5,0,0,0
işləyirlər,,10,0,0,0
daşıyır,,7,0,0,0
var,,3,0,0,0
görür,,5,0,0,0
addımlardandır,,14,0,0,0
veriləcək,,9,0,0,0
edilib,,6,0,0,0
bilir,,5,0,0,0
digital,login,7,5,0,0
verilib,,7,0,0,0
biləcəklər,,10,0,0,0
açır,,4,0,0,0
edir,,4,0,0,0
hazırlanıb,,10,0,0,0
olunub,,6,0,0,0
edilib,,6,0,0,0
yaratmaqdır,,11,0,0,0
etdiniz,,7,0,0,0
görürük,,7,0,0,0
daşıyır,,7,0,0,0
saxlanılmaqdadır,,16,0,0,0
edilməsidir,,11,0,0,0
endirir,,7,0,0,0
deməkdir,,8,0,0,0
edir,,4,0,0,0
bilirlər,,8,0,0,0
dəstəkləyirik,,13,0,0,0
etdirilir,,9,0,0,0
olmalıdır,,9,0,0,0
açıqdır,,7,0,0,0
başlanılıb,,10,0,0,0
hazırlanıb,,10,0,0,0
bilərlər,,8,0,0,0
bilərlər,,8,0,0,0
aparır,,6,0,0,0
istəyərdim,,10,0,0,0
açıqlandı,,9,0,0,0
imzadır,,7,0,0,0
adlandırırıq,,12,0,0,0
imzadır,,7,0,0,0
cibinizdədir,,12,0,0,0
edirlər,,7,0,0,0
deyildilər,,10,0,0,0
çevrilirdi,,10,0,0,0
vardı,,5,0,0,0
etdik,,5,0,0,0
imza,,4,0,0,0
s,,1,0,0,0
amillərdir,,10,0,0,0
bilərik,,7,0,0,0
genişləndirilir,,15,0,0,0
çatdırıb,,8,0,0,0
çatıb,,5,0,0,0
edilib,,6,0,0,0
əlçatandır,,10,0,0,0
bilirsiniz,,10,0,0,0
olur,,4,0,0,0
bilirsiniz,,10,0,0,0
bilirsiniz,,10,0,0,0
s,,1,0,0,0
mümkündür,,9,0,0,0
əlçatandır,,10,0,0,0
əlçatandır,,10,0,0,0
prosedurdur,,11,0,0,0
edilir,,6,0,0,0
lazımdır,,8,0,0,0
sima,az,4,2,0,0
mümkündür,,9,0,0,0
dır,,3,0,0,0
endirir,,7,0,0,0
sürətlənir,,10,0,0,0
səviyyədə,,9,0,0,0
,,0,0,0,0
,,0,0,0,0
yönəlib,,7,0,0,0
tutulur,,7,0,0,0
istifadədədir,,13,0,0,0
edir,,4,0,0,0
edilir,,6,0,0,0
veriləcək,,9,0,0,0
istəyir,,7,0,0,0
çevirməkdir,,11,0,0,0
görünür,,7,0,0,0
malikdir,,8,0,0,0
olacağıq,,8,0,0,0
törədib,,7,0,0,0
sürür,,5,0,0,0
intensivləşib,,13,0,0,0
çoxalıb,,7,0,0,0
keçib,,5,0,0,0
dolub,,5,0,0,0
yaranıb,,7,0,0,0
üzləşib,,7,0,0,0
aparırlar,,9,0,0,0
başlayıb,,8,0,0,0
olunub,,6,0,0,0
bağlanıb,,8,0,0,0
edir,,4,0,0,0
başlayıb,,8,0,0,0
çağırıb,,7,0,0,0
daşımır,,7,0,0,0
deyib,,5,0,0,0
,,0,0,0,0
dəyişdirilib,,12,0,0,0
demirəm,,7,0,0,0
,,0,0,0,0
adlandırıb,,10,0,0,0
edir,,4,0,0,0
malikdir,,8,0,0,0
deyib,,5,0,0,0
qiymətləndirib,,14,0,0,0
aparır,,6,0,0,0
deyib,,5,0,0,0
olub,,4,0,0,0
bildirilib,,10,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
edir,,4,0,0,0
başlayıb,,8,0,0,0
olunub,,6,0,0,0
bağlanıb,,8,0,0,0
edir,,4,0,0,0
başlayıb,,8,0,0,0
çağırıb,,7,0,0,0
qaldırılıb,,10,0,0,0
bildirib,,8,0,0,0
nəfərdir,,8,0,0,0
var,,3,0,0,0
a,,1,0,0,0
araşdırılır,,11,0,0,0
bildirib,,8,0,0,0
olunub,,6,0,0,0
edib,,4,0,0,0
verir,,5,0,0,0
edib,,4,0,0,0
mlrd,,4,0,0,0
azdır,,5,0,0,0
edilib,,6,0,0,0
edib,,4,0,0,0
görüşdük,,8,0,0,0
edib,,4,0,0,0
keçirilib,,9,0,0,0
olub,,4,0,0,0
veriblər,,8,0,0,0
verilib,,7,0,0,0
saxlanılıb,,10,0,0,0
yayıb,,5,0,0,0
etdirilir,,9,0,0,0
etdirilir,,9,0,0,0
edilib,,6,0,0,0
sökülüb,,7,0,0,0
səsləndirib,,11,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
var,,3,0,0,0
verib,,5,0,0,0
edib,,4,0,0,0
başlayıb,,8,0,0,0
bildirib,,8,0,0,0
qoyub,,5,0,0,0
aparırlar,,9,0,0,0
çalışır,,7,0,0,0
yaralanıb,,9,0,0,0
verib,,5,0,0,0
çırpılıb,,8,0,0,0
yaralanıb,,9,0,0,0
verib,,5,0,0,0
alınıb,,6,0,0,0
vurulub,,7,0,0,0
keçinib,,7,0,0,0
aparılır,,8,0,0,0
keçiriləcək,,11,0,0,0
verilib,,7,0,0,0
olunacaq,,8,0,0,0
bilərlər,,8,0,0,0
s,,1,0,0,0
olunub,,6,0,0,0
,,0,0,0,0
göstərilib,,10,0,0,0
olunur,,6,0,0,0
başlanır,,8,0,0,0
buraxılmırlar,,13,0,0,0
baxılıb,,7,0,0,0
baxılır,,7,0,0,0
r,vardanyanın,1,11,0,0
uzadılıb,,8,0,0,0
gətirilib,,9,0,0,0
,,0,0,1,0
,,0,0,1,0
məlumdur,,8,0,0,0
etmişdi,,7,0,0,0
,,0,0,1,0
edilib,,6,0,0,0
baxılır,,7,0,0,0
gətirilib,,9,0,0,0
,,0,0,1,0
,,0,0,1,0
məlumdur,,8,0,0,0
etmişdi,,7,0,0,0
olub,,4,0,0,0
deyib,,5,0,0,0
göstərir,,8,0,0,0
artıb,,5,0,0,0
,,0,0,0,0
başladıq,,8,0,0,0
qurulub,,7,0,0,0
deyib,,5,0,0,0
etməliyik,,9,0,0,0
etdik,,5,0,0,0
etdirir,,7,0,0,0
verir,,5,0,0,0
vətəndaşdır,,11,0,0,0
çalışırıq,,9,0,0,0
olacaq,,6,0,0,0
edirik,,6,0,0,0
olmuşuq,,7,0,0,0
edilir,,6,0,0,0
ş,əliyev,1,6,0,0
edib,,4,0,0,0
saxlanılıb,,10,0,0,0
yayıb,,5,0,0,0
göndərilib,,10,0,0,0
başlayıb,,8,0,0,0
tutulub,,7,0,0,0
alıb,,4,0,0,0
edir,,4,0,0,0
edilib,,6,0,0,0
,,0,0,0,0
yazıb,,5,0,0,0
təhlükədir,,10,0,0,0
olunmalıdır,,11,0,0,0
görülməsidir,,12,0,0,0
ediləcək,,8,0,0,0
deyib,,5,0,0,0
başlanıb,,8,0,0,0
keçirilib,,9,0,0,0
hazırlanıb,,10,0,0,0
edirik,,6,0,0,0
bildirilib,,10,0,0,0
edirik,,6,0,0,0
olardı,,6,0,0,0
yönəltməlidir,,13,0,0,0
edib,,4,0,0,0
başlayıb,,8,0,0,0
başlayıb,,8,0,0,0
edilib,,6,0,0,0
edilib,,6,0,0,0
qaldırmayıb,,11,0,0,0
istəyib,,7,0,0,0
edilib,,6,0,0,0
edilib,,6,0,0,0
edilib,,6,0,0,0
,,0,0,1,0
edilib,,6,0,0,0
edilir,,6,0,0,0
olub,,4,0,0,0
yayıb,,5,0,0,0
başlayıb,,8,0,0,0
başlayıb,,8,0,0,0
olub,,4,0,0,0
deyib,,5,0,0,0
göstərir,,8,0,0,0
artıb,,5,0,0,0
,,0,0,0,0
alınıb,,6,0,0,0
düşüb,,5,0,0,0
vurub,,5,0,0,0
bildirib,,8,0,0,0
edilmir,,7,0,0,0
edib,,4,0,0,0
olub,,4,0,0,0
alınıb,,6,0,0,0
edib,,4,0,0,0
alınıb,,6,0,0,0
qalıb,,5,0,0,0
olub,,4,0,0,0
alınıb,,6,0,0,0
düşüb,,5,0,0,0
olub,,4,0,0,0
doğulub,,7,0,0,0
olub,,4,0,0,0
gedib,,5,0,0,0
yayıb,,5,0,0,0
keçirəcək,,9,0,0,0
verəcəklər,,10,0,0,0
edir,,4,0,0,0
çatıb,,5,0,0,0
edir,,4,0,0,0
yaşayıb,,7,0,0,0
olub,,4,0,0,0
edir,,4,0,0,0
götürülüb,,9,0,0,0
səsləndirilib,,13,0,0,0
sürülüb,,7,0,0,0
açıqlanıb,,9,0,0,0
gözlənilir,,10,0,0,0
var,,3,0,0,0
kəsiləcək,,9,0,0,0
güclənəcək,,10,0,0,0
olacaq,,6,0,0,0
olacaq,,6,0,0,0
olacaq,,6,0,0,0
gözlənilir,,10,0,0,0
var,,3,0,0,0
duman,,5,0,0,0
güclənəcək,,10,0,0,0
olacaq,,6,0,0,0
verib,,5,0,0,0
alınıb,,6,0,0,0
vurulub,,7,0,0,0
dəyişib,,7,0,0,0
aparılır,,8,0,0,0
edir,,4,0,0,0
yayıb,,5,0,0,0
gözlənilir,,10,0,0,0
reanimasiyadadır,,16,0,0,0
r,,1,0,0,0
çatdırılıb,,10,0,0,0
mln,,3,0,0,0
mlrd,,4,0,0,0
mln,,3,0,0,0
yönəldilib,,10,0,0,0
artırılıb,,9,0,0,0
aparılıb,,8,0,0,0
azranking,az,9,2,0,0
keçirib,,7,0,0,0
verilib,,7,0,0,0
edilib,,6,0,0,0
azranking,az,9,2,0,0
bildirilib,,10,0,0,0
vurğulanıb,,10,0,0,0
bildirilib,,10,0,0,0
edib,,4,0,0,0
,,0,0,1,0
yüksəlib,,8,0,0,0
,,0,0,1,0
enib,,4,0,0,0
edib,,4,0,0,0
olub,,4,0,0,0
edib,,4,0,0,0
çatdırılıb,,10,0,0,0
edib,,4,0,0,0
edir,,4,0,0,0
alır,,4,0,0,0
olub,,4,0,0,0
artırılıb,,9,0,0,0
edilir,,6,0,0,0
olub,,4,0,0,0
verilib,,7,0,0,0
verilib,,7,0,0,0
verilmib,,8,0,0,0
edib,,4,0,0,0
olunub,,6,0,0,0
vurub,,5,0,0,0
bildirib,,8,0,0,0
edilmir,,7,0,0,0
edib,,4,0,0,0
olub,,4,0,0,0
,,0,0,1,0
mlrd,,4,0,0,0
,,0,0,1,0
azalıb,,6,0,0,0
,,0,0,1,0
mln,,3,0,0,0
edib,,4,0,0,0
,,0,0,1,0
,,0,0,1,0
olunur,,6,0,0,0
,,0,0,1,0
,,0,0,1,0
mln,,3,0,0,0
,,0,0,1,0
,,0,0,1,0
çoxdur,,6,0,0,0
keçirilir,,9,0,0,0
yetiriblər,,10,0,0,0
olunub,,6,0,0,0
yönəldilib,,10,0,0,0
düşür,,5,0,0,0
artıb,,5,0,0,0
azranking,az,9,2,0,0
keçirib,,7,0,0,0
verilib,,7,0,0,0
edilib,,6,0,0,0
azranking,az,9,2,0,0
bildirilib,,10,0,0,0
vurğulanıb,,10,0,0,0
bildirilib,,10,0,0,0
uzadıb,,6,0,0,0
olunub,,6,0,0,0
saxlanılıblar,,13,0,0,0
edib,,4,0,0,0
yaralanıb,,9,0,0,0
gedib,,5,0,0,0
verib,,5,0,0,0
olunub,,6,0,0,0
olunub,,6,0,0,0
,,0,0,0,0
gücləndirir,,11,0,0,0
edib,,4,0,0,0
artıb,,5,0,0,0
formalaşıb,,10,0,0,0
artıb,,5,0,0,0
daşınıb,,7,0,0,0
daşınıb,,7,0,0,0
edib,,4,0,0,0
göstərmişlər,,12,0,0,0
daşınıb,,7,0,0,0
keçirilib,,9,0,0,0
keçirilib,,9,0,0,0
başlayıb,,8,0,0,0
başlayıb,,8,0,0,0
verib,,5,0,0,0
keçib,,5,0,0,0
yaralanıb,,9,0,0,0
deyil,,5,0,0,0
etdirir,,7,0,0,0
edib,,4,0,0,0
etməkdir,,8,0,0,0
aparılıb,,8,0,0,0
yaşayıblar,,10,0,0,0
seçilib,,7,0,0,0
dəstəkləyir,,11,0,0,0
etdirəcək,,9,0,0,0
bilər,,5,0,0,0
apasport,az,8,2,0,0
gəlib,,5,0,0,0
edib,,4,0,0,0
yazılıb,,7,0,0,0
salır,,5,0,0,0
edəcək,,6,0,0,0
lazımdır,,8,0,0,0
edilir,,6,0,0,0
üzədir,,6,0,0,0
yeridib,,7,0,0,0
olunub,,6,0,0,0
edib,,4,0,0,0
yandırıb,,8,0,0,0
gedir,,5,0,0,0
verilir,,7,0,0,0
deməkdir,,8,0,0,0
edilmişdi,,9,0,0,0
olur,,4,0,0,0
çalışır,,7,0,0,0
maraqlıdır,,10,0,0,0
edirlər,,7,0,0,0
edirlər,,7,0,0,0
edir,,4,0,0,0
təzahürüdür,,11,0,0,0
bilib,,5,0,0,0
güllələyib,,10,0,0,0
hazırdır,,8,0,0,0
bildirilir,,10,0,0,0
yerləşdirilib,,13,0,0,0
körükləyib,,10,0,0,0
olar,,4,0,0,0
izləyir,,7,0,0,0
lazımdır,,8,0,0,0
daşıyır,,7,0,0,0
çağırıb,,7,0,0,0
göstərir,,8,0,0,0
qarşılanır,,10,0,0,0
bilmir,,6,0,0,0
olmur,,5,0,0,0
edib,,4,0,0,0
bilər,,5,0,0,0
salır,,5,0,0,0
edir,,4,0,0,0
görüb,,5,0,0,0
xatırladılıb,,12,0,0,0
görürük,,7,0,0,0
verir,,5,0,0,0
deyil,,5,0,0,0
deyib,,5,0,0,0
etdirir,,7,0,0,0
keçirilib,,9,0,0,0
tutub,,5,0,0,0
olub,,4,0,0,0
arzulayıb,keçirilən,9,9,0,1
ediblər,,7,0,0,0
olub,gərgin,4,6,0,1
görülüb,,7,0,0,0
qazanıb,,7,0,0,0
edirlər,,7,0,0,0
edirlər,,7,0,0,0
olub,,4,0,0,0
olunub,,6,0,0,0
qalıb,,5,0,0,0
verilib,,7,0,0,0
imzalanıb,,9,0,0,0
olub,,4,0,0,0
qaytarılıb,,10,0,0,0
bildirilib,,10,0,0,0
,,0,0,1,0
endirilib,,9,0,0,0
bildirilib,,10,0,0,0
qoyulub,,7,0,0,0
deyilir,,7,0,0,0
bilər,,5,0,0,0
edəcək,,6,0,0,0
apasport,az,8,2,0,0
gəlib,,5,0,0,0
olacaq,,6,0,0,0
edəcək,,6,0,0,0
gözləməlidir,,12,0,0,0
etmişdi,,7,0,0,0
çatmışdı,,8,0,0,0
keçirilib,,9,0,0,0
tutub,,5,0,0,0
olub,,4,0,0,0
arzulayıb,keçirilən,9,9,0,1
ediblər,,7,0,0,0
olub,gərgin,4,6,0,1
görülüb,,7,0,0,0
qazanıb,,7,0,0,0
danışıb,,7,0,0,0
edir,,4,0,0,0
başlayıb,,8,0,0,0
danışıb,,7,0,0,0
oldu,,4,0,0,0
bildik,,6,0,0,0
bildirib,,8,0,0,0
edir,,4,0,0,0
etdirir,,7,0,0,0
danışıb,,7,0,0,0
ş,,1,0,0,0
bildirib,,8,0,0,0
başlayıb,,8,0,0,0
planlaşdırır,,12,0,0,0
verilib,,7,0,0,0
vurğulayır,,10,0,0,0
edilir,,6,0,0,0
,,0,0,0,0
malikdir,,8,0,0,0
bilərsiniz,,10,0,0,0
açılıb,,6,0,0,0
yayıb,,5,0,0,0
olunublar,,9,0,0,0
başlayıb,,8,0,0,0
dayandırsınlar,,14,0,0,0
sakitləşdirsinlər,,17,0,0,0
bildirib,,8,0,0,0
çıxaq,,5,0,0,0
deyib,,5,0,0,0
çəkiblər,,8,0,0,0
deyib,,5,0,0,0
yaradılıb,,9,0,0,0
qiymətləndirir,,14,0,0,0
yaradır,,7,0,0,0
edilir,,6,0,0,0
olub,,4,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
olub,,4,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzalanıb,,9,0,0,0
olub,,4,0,0,0
qardaşlaşıb,,11,0,0,0
imzalanıb,,9,0,0,0
imzalayıblar,,12,0,0,0
saxlanılıb,,10,0,0,0
edib,,4,0,0,0
keçirib,,7,0,0,0
e,ağayevin,1,8,0,0
olunub,,6,0,0,0
etdirilir,,9,0,0,0
e,ağayevin,1,8,0,0
bilərlər,,8,0,0,0
imzalanıb,,9,0,0,0
imzalanıb,,9,0,0,0
hazırlanacaq,,12,0,0,0
aparılmasıdır,,13,0,0,0
sahədir,,7,0,0,0
göstərir,,8,0,0,0
olunur,,6,0,0,0
edilir,,6,0,0,0
edir,,4,0,0,0
climatereport,az,13,2,0,0
edib,,4,0,0,0
ediblər,,7,0,0,0
edirlər,,7,0,0,0
edirlər,,7,0,0,0
keçirilib,,9,0,0,0
düzüblər,,8,0,0,0
ediblər,,7,0,0,0
vurğulayıb,,10,0,0,0
vətəndaşlarıdır,,15,0,0,0
olunub,,6,0,0,0
edilib,,6,0,0,0
çəkdirilib,,10,0,0,0
tapşırılıb,,10,0,0,0
gətirilib,,9,0,0,0
olub,,4,0,0,0
olunub,,6,0,0,0
ediblər,,7,0,0,0
doğulub,,7,0,0,0
qatılıb,,7,0,0,0
düşüb,,5,0,0,0
aşkarlanıb,,10,0,0,0
olub,,4,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
olub,,4,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzaladılar,,11,0,0,0
imzalanıb,,9,0,0,0
olub,,4,0,0,0
edəcək,,6,0,0,0
tutacaq,,7,0,0,0
yoxdur,,6,0,0,0
açıqdır,,7,0,0,0
,,0,0,0,0
deyib,,5,0,0,0
düşürük,,7,0,0,0
görəydi,,7,0,0,0
xatırladım,,10,0,0,0
olar,,4,0,0,0
vacibdir,,8,0,0,0
gələcək,,7,0,0,0
olacaq,,6,0,0,0
saxladınız,,10,0,0,0
dövrüdür,,8,0,0,0
,,0,0,0,0
bilərik,,7,0,0,0
lazımdır,,8,0,0,0
bələddirlər,,11,0,0,0
,,0,0,0,0
qiymətləndiririk,,16,0,0,0
doğurmur,,8,0,0,0
deyib,,5,0,0,0
mümkündür,,9,0,0,0
olub,,4,0,0,0
var,,3,0,0,0
deyib,,5,0,0,0
olardıq,,7,0,0,0
ediblər,,7,0,0,0
verir,,5,0,0,0
danışılıb,,9,0,0,0
olmaz,,5,0,0,0
,,0,0,0,0
keçirilib,,9,0,0,0
qriqoryeviç,,11,0,0,0
qonaqlar,,8,0,0,0
salamlayıram,,12,0,0,0
gəlmisiniz,,10,0,0,0
danışdıq,,8,0,0,0
etdik,,5,0,0,0
qiymətləndiririk,,16,0,0,0
doğurmur,,8,0,0,0
mümkündür,,9,0,0,0
olub,,4,0,0,0
var,,3,0,0,0
görürük,,7,0,0,0
olardıq,,7,0,0,0
ediblər,,7,0,0,0
verir,,5,0,0,0
danışılıb,,9,0,0,0
olmaz,,5,0,0,0
malikdir,,8,0,0,0
salamlayıram,,12,0,0,0
arzulayıram,,11,0,0,0
olun,,4,0,0,0
yoxdur,,6,0,0,0
açıqdır,,7,0,0,0
düşünürlər,,10,0,0,0
qururuq,,7,0,0,0
düşürük,,7,0,0,0
görəydi,,7,0,0,0
xatırladım,,10,0,0,0
olar,,4,0,0,0
vacibdir,,8,0,0,0
gələcək,,7,0,0,0
olacaq,,6,0,0,0
saxladınız,,10,0,0,0
dövrüdür,,8,0,0,0
yetirilməlidir,,14,0,0,0
bilərik,,7,0,0,0
bilərik,,7,0,0,0
lazımdır,,8,0,0,0
bələddirlər,,11,0,0,0
işləyər,,7,0,0,0
keçirilib,,9,0,0,0
keçirilib,,9,0,0,0
başlayıb,,8,0,0,0
başlayıb,,8,0,0,0
tapşırılıb,,10,0,0,0
gətirilib,,9,0,0,0
olub,,4,0,0,0
olunub,,6,0,0,0
ediblər,,7,0,0,0
doğulub,,7,0,0,0
qatılıb,,7,0,0,0
düşüb,,5,0,0,0
aşkarlanıb,,10,0,0,0
keçirilib,,9,0,0,0
sınayıb,,7,0,0,0
atıblar,,7,0,0,0
olublar,,7,0,0,0
olunub,,6,0,0,0
əməkdaşıdır,,11,0,0,0
arzulayıb,,9,0,0,0
qazanıblar,,10,0,0,0
olacaq,,6,0,0,0
yayıb,,5,0,0,0
,,0,0,1,0
,,0,0,1,0
olacaq,,6,0,0,0
edir,,4,0,0,0
olunacaq,,8,0,0,0
gəlir,,5,0,0,0
gələcək,,7,0,0,0
planlaşdırılır,,14,0,0,0
gedib,,5,0,0,0
bildirilib,,10,0,0,0
səfərədir,,9,0,0,0
ediliblər,,9,0,0,0
edib,,4,0,0,0
vurğulayıb,,10,0,0,0
keçirilib,,9,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
bildirib,,8,0,0,0
,,0,0,1,0
edib,,4,0,0,0
verib,,5,0,0,0
bildirib,,8,0,0,0
ediblər,,7,0,0,0
edir,,4,0,0,0
keçirilir,,9,0,0,0
s,,1,0,0,0
olunur,,6,0,0,0
var,,3,0,0,0
alınıb,,6,0,0,0
edir,,4,0,0,0
olunur,,6,0,0,0
edilir,,6,0,0,0
,,0,0,0,0
məxsusdur,,9,0,0,0
,,0,0,0,0
olub,,4,0,0,0
çəkilib,,7,0,0,0
alıb,,4,0,0,0
aparılıb,,8,0,0,0
çəkib,,5,0,0,0
xatırlanıb,,10,0,0,0
etdirib,,7,0,0,0
təkrarlanıb,,11,0,0,0
muradovdur,,10,0,0,0
məxsusdur,,9,0,0,0
edib,,4,0,0,0
keçirilib,,9,0,0,0
çatdırılıb,,10,0,0,0
göstərilir,,10,0,0,0
görülürlər,,10,0,0,0
mükafatlandırılıb,,17,0,0,0
qarşılanır,,10,0,0,0
nümunələrindəndir,,17,0,0,0
açıblar,,7,0,0,0
edilib,,6,0,0,0
bildirib,,8,0,0,0
aparılıb,,8,0,0,0
olub,,4,0,0,0
m,əliyev,1,6,0,0
alıb,,4,0,0,0
bitirib,,7,0,0,0
s,,1,0,0,0
çəkilib,,7,0,0,0
s,,1,0,0,0
verib,,5,0,0,0
edib,,4,0,0,0
qoyub,,5,0,0,0
düzülüb,,7,0,0,0
edib,,4,0,0,0
bildirib,,8,0,0,0
təsdiqləyib,,11,0,0,0
qalıb,,5,0,0,0
aparılıb,,8,0,0,0
bildirilib,,10,0,0,0
görüşəcək,,9,0,0,0
planlaşdırılır,,14,0,0,0
tutub,,5,0,0,0
yayıb,,5,0,0,0
saxlanılır,,10,0,0,0
keçirilir,,9,0,0,0
verilib,,7,0,0,0
olacaq,,6,0,0,0
deyilir,,7,0,0,0
etdirir,,7,0,0,0
edilib,,6,0,0,0
məhdudlaşdırılıb,,16,0,0,0
olublar,,7,0,0,0
olublar,,7,0,0,0
gedib,,5,0,0,0
bildirilib,,10,0,0,0
səfərədir,,9,0,0,0
ediliblər,,9,0,0,0
edib,,4,0,0,0
vurğulayıb,,10,0,0,0
keçirilib,,9,0,0,0
edib,,4,0,0,0
edib,,4,0,0,0
bildirib,,8,0,0,0
,,0,0,1,0
edib,,4,0,0,0
verib,,5,0,0,0
bildirib,,8,0,0,0
ediblər,,7,0,0,0
edir,,4,0,0,0
bilməz,,6,0,0,0
deyib,,5,0,0,0
,,0,0,0,0
bilməz,,6,0,0,0
,,0,0,0,0
olur,,4,0,0,0
dünyadır,,8,0,0,0
etsin,,5,0,0,0
,,0,0,0,0
,,0,0,1,0
edib,,4,0,0,0
qərarlaşıb,,10,0,0,0
qərarlaşıb,,10,0,0,0
edilib,,6,0,0,0
tutur,,5,0,0,0
,,0,0,1,0
,,0,0,1,0
edilib,,6,0,0,0
alınıb,,6,0,0,0
,,0,0,1,0
,,0,0,1,0
edib,,4,0,0,0
,,0,0,1,0
,,0,0,1,0
,i̇taliya,0,7,1,1
,,0,0,1,0
,i̇srail,0,6,1,1
,,0,0,1,0
,,0,0,1,0
,hindistan,0,9,1,1
,,0,0,1,0
,,0,0,1,0
